course,FirstGen,Gender,Race Ethnicity,grade,semester
Calc1,Y,Male   ,White,C+,2022_Fall
Calc1,Y,Male   ,White,A,2022_Fall
Calc1,Y,Male   ,White,D+,2022_Fall
Calc1,Y,Male   ,White,D+,2022_Fall
Calc1,Y,Male   ,White,B,2022_Fall
Calc1,Y,Male   ,White,A,2022_Fall
Calc1,Y,Male   ,White,W,2022_Fall
Calc1,Y,Male   ,White,A,2022_Fall
Calc1,Y,Male   ,White,W,2022_Fall
Calc1,Y,Male   ,White,W,2022_Fall
Calc1,Y,Male   ,White,C,2022_Fall
Calc1,Y,Male   ,White,C,2022_Fall
Calc1,Y,Male   ,White,A,2022_Fall
Calc1,Y,Male   ,White,C,2022_Fall
Calc1,Y,Male   ,White,D+,2022_Fall
Calc1,N,Female ,Asian,B+,2023 Spring
Calc1,N,Female ,Asian,A,2023 Spring
Calc1,N,Female ,Asian,D,2023 Spring
Calc1,N,Female ,Asian,C,2023 Spring
Calc1,N,Female ,Asian,A,2023 Spring
Calc1,N,Female ,Asian,A+,2023 Spring
Calc1,N,Female ,Asian,B-,2023 Spring
Calc1,N,Female ,Black or African American,C,2023 Spring
Calc1,N,Female ,Black or African American,W,2023 Spring
Calc1,N,Female ,Black or African American,W,2023 Spring
Calc1,N,Female ,Black or African American,B,2023 Spring
Calc1,N,Female ,Black or African American,B-,2023 Spring
Calc1,N,Female ,Hispanic,B,2023 Spring
Calc1,N,Female ,Hispanic,A-,2023 Spring
Calc1,N,Female ,Hispanic,C,2023 Spring
Calc1,N,Female ,Hispanic,A,2023 Spring
Calc1,N,Female ,Hispanic,W,2023 Spring
Calc1,N,Female ,Hispanic,C+,2023 Spring
Calc1,N,Female ,Hispanic,A+,2023 Spring
Calc1,N,Female ,Hispanic,A,2023 Spring
Calc1,N,Female ,Hispanic,A-,2023 Spring
Calc1,N,Female ,Hispanic,W,2023 Spring
Calc1,N,Female ,Hispanic,B,2023 Spring
Calc1,N,Female ,Hispanic,B,2023 Spring
Calc1,N,Female ,Hispanic,F,2023 Spring
Calc1,N,Female ,Hispanic,F,2023 Spring
Calc1,N,Female ,Hispanic,B+,2023 Spring
Calc1,N,Female ,Two or more races,B-,2023 Spring
Calc1,N,Female ,Two or more races,B+,2023 Spring
Calc1,N,Female ,Two or more races,F,2023 Spring
Calc1,N,Female ,Two or more races,B-,2023 Spring
Calc1,N,Female ,Two or more races,F,2023 Spring
Calc1,N,Female ,Two or more races,D,2023 Spring
Calc1,N,Female ,Two or more races,B+,2023 Spring
Calc1,N,Female ,U.S. Nonresident,A+,2023 Spring
Calc1,N,Female ,U.S. Nonresident,A,2023 Spring
Calc1,N,Female ,U.S. Nonresident,C+,2023 Spring
Calc1,N,Female ,U.S. Nonresident,A+,2023 Spring
Calc1,N,Female ,U.S. Nonresident,A+,2023 Spring
Calc1,N,Female ,U.S. Nonresident,B+,2023 Spring
Calc1,N,Female ,U.S. Nonresident,B-,2023 Spring
Calc1,N,Female ,U.S. Nonresident,A-,2023 Spring
Calc1,N,Female ,White,C+,2023 Spring
Calc1,N,Female ,White,W,2023 Spring
Calc1,N,Female ,White,C,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,C+,2023 Spring
Calc1,N,Female ,White,C+,2023 Spring
Calc1,N,Female ,White,B+,2023 Spring
Calc1,N,Female ,White,B-,2023 Spring
Calc1,N,Female ,White,C+,2023 Spring
Calc1,N,Female ,White,B-,2023 Spring
Calc1,N,Female ,White,C,2023 Spring
Calc1,N,Female ,White,C,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,A-,2023 Spring
Calc1,N,Female ,White,F,2023 Spring
Calc1,N,Female ,White,C,2023 Spring
Calc1,N,Female ,White,A-,2023 Spring
Calc1,N,Female ,White,W,2023 Spring
Calc1,N,Female ,White,C,2023 Spring
Calc1,N,Female ,White,A+,2023 Spring
Calc1,N,Female ,White,A+,2023 Spring
Calc1,N,Female ,White,A-,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,B+,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,C+,2023 Spring
Calc1,N,Female ,White,W,2023 Spring
Calc1,N,Female ,White,F,2023 Spring
Calc1,N,Female ,White,B+,2023 Spring
Calc1,N,Female ,White,D+,2023 Spring
Calc1,N,Female ,White,B+,2023 Spring
Calc1,N,Female ,White,C,2023 Spring
Calc1,N,Female ,White,B,2023 Spring
Calc1,N,Female ,White,D,2023 Spring
Calc1,N,Female ,White,A-,2023 Spring
Calc1,N,Female ,White,A-,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,B+,2023 Spring
Calc1,N,Female ,White,B+,2023 Spring
Calc1,N,Female ,White,F,2023 Spring
Calc1,N,Female ,White,B,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,B,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,D+,2023 Spring
Calc1,N,Female ,White,C+,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,C+,2023 Spring
Calc1,N,Female ,White,F,2023 Spring
Calc1,N,Female ,White,B,2023 Spring
Calc1,N,Female ,White,A+,2023 Spring
Calc1,N,Female ,White,B+,2023 Spring
Calc1,N,Female ,White,C+,2023 Spring
Calc1,N,Female ,White,C+,2023 Spring
Calc1,N,Female ,White,C+,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,A+,2023 Spring
Calc1,N,Female ,White,B-,2023 Spring
Calc1,N,Female ,White,B,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,F,2023 Spring
Calc1,N,Female ,White,B,2023 Spring
Calc1,N,Female ,White,B,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,C-,2023 Spring
Calc1,N,Female ,White,B+,2023 Spring
Calc1,N,Female ,White,A-,2023 Spring
Calc1,N,Female ,White,C,2023 Spring
Calc1,N,Female ,White,D+,2023 Spring
Calc1,N,Female ,White,C,2023 Spring
Calc1,N,Female ,White,D,2023 Spring
Calc1,N,Female ,White,D,2023 Spring
Calc1,N,Female ,White,A+,2023 Spring
Calc1,N,Female ,White,W,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,A+,2023 Spring
Calc1,N,Female ,White,B+,2023 Spring
Calc1,N,Female ,White,F,2023 Spring
Calc1,N,Female ,White,A,2023 Spring
Calc1,N,Female ,White,B+,2023 Spring
Calc1,N,Female ,White,A+,2023 Spring
Calc1,N,Female ,White,C,2023 Spring
Calc1,N,Male   ,American Indian or Alaska Native,C,2023 Spring
Calc1,N,Male   ,Asian,B-,2023 Spring
Calc1,N,Male   ,Asian,W,2023 Spring
Calc1,N,Male   ,Asian,A-,2023 Spring
Calc1,N,Male   ,Asian,C-,2023 Spring
Calc1,N,Male   ,Asian,D,2023 Spring
Calc1,N,Male   ,Asian,C+,2023 Spring
Calc1,N,Male   ,Asian,B,2023 Spring
Calc1,N,Male   ,Asian,B,2023 Spring
Calc1,N,Male   ,Asian,D+,2023 Spring
Calc1,N,Male   ,Asian,A+,2023 Spring
Calc1,N,Male   ,Asian,C,2023 Spring
Calc1,N,Male   ,Asian,A+,2023 Spring
Calc1,N,Male   ,Asian,A+,2023 Spring
Calc1,N,Male   ,Asian,C,2023 Spring
Calc1,N,Male   ,Asian,A+,2023 Spring
Calc1,N,Male   ,Asian,A+,2023 Spring
Calc1,N,Male   ,Black or African American,A,2023 Spring
Calc1,N,Male   ,Black or African American,A-,2023 Spring
Calc1,N,Male   ,Black or African American,B+,2023 Spring
Calc1,N,Male   ,Black or African American,C,2023 Spring
Calc1,N,Male   ,Black or African American,B-,2023 Spring
Calc1,N,Male   ,Hispanic,C,2023 Spring
Calc1,N,Male   ,Hispanic,C-,2023 Spring
Calc1,N,Male   ,Hispanic,D+,2023 Spring
Calc1,N,Male   ,Hispanic,D,2023 Spring
Calc1,N,Male   ,Hispanic,A-,2023 Spring
Calc1,N,Male   ,Hispanic,A,2023 Spring
Calc1,N,Male   ,Hispanic,A,2023 Spring
Calc1,N,Male   ,Hispanic,B+,2023 Spring
Calc1,N,Male   ,Hispanic,B+,2023 Spring
Calc1,N,Male   ,Hispanic,B-,2023 Spring
Calc1,N,Male   ,Hispanic,B,2023 Spring
Calc1,N,Male   ,Hispanic,B+,2023 Spring
Calc1,N,Male   ,Hispanic,C,2023 Spring
Calc1,N,Male   ,Two or more races,D,2023 Spring
Calc1,N,Male   ,Two or more races,D,2023 Spring
Calc1,N,Male   ,Two or more races,A,2023 Spring
Calc1,N,Male   ,Two or more races,D+,2023 Spring
Calc1,N,Male   ,Two or more races,A,2023 Spring
Calc1,N,Male   ,Two or more races,B-,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,A,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,A,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,A,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,D+,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,B,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,C,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,B+,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,C,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,A,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,A,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,F,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,A,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,A+,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,A+,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,C,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,C+,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,C,2023 Spring
Calc1,N,Male   ,U.S. Nonresident,A,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,D,2023 Spring
Calc1,N,Male   ,White,C+,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,F,2023 Spring
Calc1,N,Male   ,White,C,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,C,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,D,2023 Spring
Calc1,N,Male   ,White,D+,2023 Spring
Calc1,N,Male   ,White,D,2023 Spring
Calc1,N,Male   ,White,C+,2023 Spring
Calc1,N,Male   ,White,A+,2023 Spring
Calc1,N,Male   ,White,F,2023 Spring
Calc1,N,Male   ,White,W,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,F,2023 Spring
Calc1,N,Male   ,White,B+,2023 Spring
Calc1,N,Male   ,White,W,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,C-,2023 Spring
Calc1,N,Male   ,White,W,2023 Spring
Calc1,N,Male   ,White,C+,2023 Spring
Calc1,N,Male   ,White,W,2023 Spring
Calc1,N,Male   ,White,F,2023 Spring
Calc1,N,Male   ,White,W,2023 Spring
Calc1,N,Male   ,White,B+,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,B+,2023 Spring
Calc1,N,Male   ,White,B,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,W,2023 Spring
Calc1,N,Male   ,White,F,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,B,2023 Spring
Calc1,N,Male   ,White,A+,2023 Spring
Calc1,N,Male   ,White,B,2023 Spring
Calc1,N,Male   ,White,B-,2023 Spring
Calc1,N,Male   ,White,F,2023 Spring
Calc1,N,Male   ,White,B,2023 Spring
Calc1,N,Male   ,White,B-,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,B,2023 Spring
Calc1,N,Male   ,White,B,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,B,2023 Spring
Calc1,N,Male   ,White,C+,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,C,2023 Spring
Calc1,N,Male   ,White,B-,2023 Spring
Calc1,N,Male   ,White,D+,2023 Spring
Calc1,N,Male   ,White,C,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,B-,2023 Spring
Calc1,N,Male   ,White,C,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,C+,2023 Spring
Calc1,N,Male   ,White,W,2023 Spring
Calc1,N,Male   ,White,B-,2023 Spring
Calc1,N,Male   ,White,B+,2023 Spring
Calc1,N,Male   ,White,C,2023 Spring
Calc1,N,Male   ,White,B,2023 Spring
Calc1,N,Male   ,White,C-,2023 Spring
Calc1,N,Male   ,White,B,2023 Spring
Calc1,N,Male   ,White,W,2023 Spring
Calc1,N,Male   ,White,F,2023 Spring
Calc1,N,Male   ,White,C,2023 Spring
Calc1,N,Male   ,White,D,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,D-,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,B-,2023 Spring
Calc1,N,Male   ,White,W,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,C+,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,D+,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,A+,2023 Spring
Calc1,N,Male   ,White,C+,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,B+,2023 Spring
Calc1,N,Male   ,White,A+,2023 Spring
Calc1,N,Male   ,White,A+,2023 Spring
Calc1,N,Male   ,White,B,2023 Spring
Calc1,N,Male   ,White,W,2023 Spring
Calc1,N,Male   ,White,B+,2023 Spring
Calc1,N,Male   ,White,C-,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,B-,2023 Spring
Calc1,N,Male   ,White,C,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,D+,2023 Spring
Calc1,N,Male   ,White,W,2023 Spring
Calc1,N,Male   ,White,B+,2023 Spring
Calc1,N,Male   ,White,B+,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,A-,2023 Spring
Calc1,N,Male   ,White,B,2023 Spring
Calc1,N,Male   ,White,A,2023 Spring
Calc1,N,Male   ,White,C,2023 Spring
Calc1,Y,Female ,Asian,F,2023 Spring
Calc1,Y,Female ,Asian,A+,2023 Spring
Calc1,Y,Female ,Asian,A,2023 Spring
Calc1,Y,Female ,Asian,A,2023 Spring
Calc1,Y,Female ,Asian,A-,2023 Spring
Calc1,Y,Female ,Hispanic,A-,2023 Spring
Calc1,Y,Female ,Hispanic,A-,2023 Spring
Calc1,Y,Female ,Hispanic,W,2023 Spring
Calc1,Y,Female ,Hispanic,D+,2023 Spring
Calc1,Y,Female ,Hispanic,F,2023 Spring
Calc1,Y,Female ,Hispanic,W,2023 Spring
Calc1,Y,Female ,Hispanic,A-,2023 Spring
Calc1,Y,Female ,Hispanic,B+,2023 Spring
Calc1,Y,Female ,Two or more races,F,2023 Spring
Calc1,Y,Female ,Two or more races,A,2023 Spring
Calc1,Y,Female ,Two or more races,F,2023 Spring
Calc1,Y,Female ,U.S. Nonresident,A,2023 Spring
Calc1,Y,Female ,U.S. Nonresident,A+,2023 Spring
Calc1,Y,Female ,U.S. Nonresident,A-,2023 Spring
Calc1,Y,Female ,White,D-,2023 Spring
Calc1,Y,Female ,White,W,2023 Spring
Calc1,Y,Female ,White,A+,2023 Spring
Calc1,Y,Female ,White,B,2023 Spring
Calc1,Y,Female ,White,F,2023 Spring
Calc1,Y,Female ,White,B+,2023 Spring
Calc1,Y,Female ,White,A,2023 Spring
Calc1,Y,Female ,White,A+,2023 Spring
Calc1,Y,Female ,White,B,2023 Spring
Calc1,Y,Female ,White,B,2023 Spring
Calc1,Y,Female ,White,B,2023 Spring
Calc1,Y,Female ,White,B,2023 Spring
Calc1,Y,Female ,White,D-,2023 Spring
Calc1,Y,Female ,White,W,2023 Spring
Calc1,Y,Female ,White,D,2023 Spring
Calc1,Y,Female ,White,A-,2023 Spring
Calc1,Y,Female ,White,A+,2023 Spring
Calc1,Y,Female ,White,C,2023 Spring
Calc1,Y,Female ,White,A,2023 Spring
Calc1,Y,Female ,White,B+,2023 Spring
Calc1,Y,Female ,White,C+,2023 Spring
Calc1,Y,Female ,White,C+,2023 Spring
Calc1,Y,Female ,White,B,2023 Spring
Calc1,Y,Female ,White,B,2023 Spring
Calc1,Y,Female ,White,C+,2023 Spring
Calc1,Y,Female ,White,B,2023 Spring
Calc1,Y,Female ,White,A-,2023 Spring
Calc1,Y,Female ,White,C+,2023 Spring
Calc1,Y,Female ,White,F,2023 Spring
Calc1,Y,Female ,White,B+,2023 Spring
Calc1,Y,Female ,White,C,2023 Spring
Calc1,Y,Female ,White,C,2023 Spring
Calc1,Y,Female ,White,B-,2023 Spring
Calc1,Y,Female ,White,F,2023 Spring
Calc1,Y,Female ,White,A+,2023 Spring
Calc1,Y,Male   ,Asian,C,2023 Spring
Calc1,Y,Male   ,Asian,A,2023 Spring
Calc1,Y,Male   ,Black or African American,C+,2023 Spring
Calc1,Y,Male   ,Hispanic,F,2023 Spring
Calc1,Y,Male   ,Hispanic,W,2023 Spring
Calc1,Y,Male   ,Hispanic,W,2023 Spring
Calc1,Y,Male   ,Hispanic,C,2023 Spring
Calc1,Y,Male   ,Hispanic,F,2023 Spring
Calc1,Y,Male   ,Hispanic,B,2023 Spring
Calc1,Y,Male   ,Hispanic,F,2023 Spring
Calc1,Y,Male   ,Hispanic,C-,2023 Spring
Calc1,Y,Male   ,Hispanic,A-,2023 Spring
Calc1,Y,Male   ,Hispanic,F,2023 Spring
Calc1,Y,Male   ,Hispanic,A+,2023 Spring
Calc1,Y,Male   ,Hispanic,W,2023 Spring
Calc1,Y,Male   ,Native Hawaiian or Other Pacific Islander,F,2023 Spring
Calc1,Y,Male   ,Two or more races,W,2023 Spring
Calc1,Y,Male   ,U.S. Nonresident,A-,2023 Spring
Calc1,Y,Male   ,U.S. Nonresident,B+,2023 Spring
Calc1,Y,Male   ,U.S. Nonresident,A-,2023 Spring
Calc1,Y,Male   ,U.S. Nonresident,C,2023 Spring
Calc1,Y,Male   ,U.S. Nonresident,A,2023 Spring
Calc1,Y,Male   ,U.S. Nonresident,F,2023 Spring
Calc1,Y,Male   ,U.S. Nonresident,A-,2023 Spring
Calc1,Y,Male   ,White,A-,2023 Spring
Calc1,Y,Male   ,White,W,2023 Spring
Calc1,Y,Male   ,White,C-,2023 Spring
Calc1,Y,Male   ,White,A,2023 Spring
Calc1,Y,Male   ,White,B+,2023 Spring
Calc1,Y,Male   ,White,F,2023 Spring
Calc1,Y,Male   ,White,F,2023 Spring
Calc1,Y,Male   ,White,B+,2023 Spring
Calc1,Y,Male   ,White,D+,2023 Spring
Calc1,Y,Male   ,White,A,2023 Spring
Calc1,Y,Male   ,White,A,2023 Spring
Calc1,Y,Male   ,White,C,2023 Spring
Calc1,Y,Male   ,White,F,2023 Spring
Calc1,Y,Male   ,White,D-,2023 Spring
Calc1,Y,Male   ,White,W,2023 Spring
Calc1,Y,Male   ,White,C+,2023 Spring
Calc1,Y,Male   ,White,B+,2023 Spring
Calc1,Y,Male   ,White,A-,2023 Spring
Calc1,Y,Male   ,White,D-,2023 Spring
Calc1,Y,Male   ,White,C+,2023 Spring
Calc1,Y,Male   ,White,F,2023 Spring
Calc1,Y,Male   ,White,D+,2023 Spring
Calc1,Y,Male   ,White,A-,2023 Spring
Calc1,Y,Male   ,White,W,2023 Spring
Calc1,Y,Male   ,White,W,2023 Spring
Calc1,Y,Male   ,White,F,2023 Spring
Calc1,Y,Male   ,White,D+,2023 Spring
Calc1,Y,Male   ,White,F,2023 Spring
Calc1,Y,Male   ,White,A,2023 Spring
Calc1,Y,Male   ,White,A-,2023 Spring
Calc1,Y,Male   ,White,F,2023 Spring
Calc1,Y,Male   ,White,B+,2023 Spring
Calc1,Y,Male   ,White,B,2023 Spring
Calc1,Y,Male   ,White,C+,2023 Spring
Calc1,Y,Male   ,White,C,2023 Spring
Calc1,Y,Male   ,White,B,2023 Spring
Calc1,Y,Male   ,White,B,2023 Spring
Calc1,Y,Male   ,White,C-,2023 Spring
Calc1,Y,Male   ,White,C-,2023 Spring
Calc1,Y,Male   ,White,D,2023 Spring
Calc1,N,Female ,American Indian or Alaska Native,A,2017_Fall
Calc1,N,Female ,American Indian or Alaska Native,C,2017_Fall
Calc1,N,Female ,American Indian or Alaska Native,D-,2017_Fall
Calc1,N,Female ,American Indian or Alaska Native,C,2017_Fall
Calc1,N,Female ,American Indian or Alaska Native,W,2017_Fall
Calc1,N,Female ,Asian,A,2017_Fall
Calc1,N,Female ,Asian,B-,2017_Fall
Calc1,N,Female ,Asian,A-,2017_Fall
Calc1,N,Female ,Asian,B+,2017_Fall
Calc1,N,Female ,Asian,A,2017_Fall
Calc1,N,Female ,Asian,F,2017_Fall
Calc1,N,Female ,Asian,B+,2017_Fall
Calc1,N,Female ,Asian,B,2017_Fall
Calc1,N,Female ,Asian,A-,2017_Fall
Calc1,N,Female ,Asian,A+,2017_Fall
Calc1,N,Female ,Asian,A,2017_Fall
Calc1,N,Female ,Asian,C+,2017_Fall
Calc1,N,Female ,Asian,C,2017_Fall
Calc1,N,Female ,Asian,A-,2017_Fall
Calc1,N,Female ,Asian,F,2017_Fall
Calc1,N,Female ,Asian,A+,2017_Fall
Calc1,N,Female ,Asian,C,2017_Fall
Calc1,N,Female ,Asian,A,2017_Fall
Calc1,N,Female ,Asian,A,2017_Fall
Calc1,N,Female ,Asian,F,2017_Fall
Calc1,N,Female ,Asian,C,2017_Fall
Calc1,N,Female ,Asian,A+,2017_Fall
Calc1,N,Female ,Asian,A+,2017_Fall
Calc1,N,Female ,Asian,A,2017_Fall
Calc1,N,Female ,Black or African American,B,2017_Fall
Calc1,N,Female ,Black or African American,D+,2017_Fall
Calc1,N,Female ,Black or African American,C,2017_Fall
Calc1,N,Female ,Black or African American,C,2017_Fall
Calc1,N,Female ,Black or African American,A,2017_Fall
Calc1,N,Female ,Black or African American,A-,2017_Fall
Calc1,N,Female ,Black or African American,F,2017_Fall
Calc1,N,Female ,Black or African American,C+,2017_Fall
Calc1,N,Female ,Black or African American,D-,2017_Fall
Calc1,N,Female ,Black or African American,A-,2017_Fall
Calc1,N,Female ,Black or African American,C,2017_Fall
Calc1,N,Female ,Hispanic,W,2017_Fall
Calc1,N,Female ,Hispanic,C,2017_Fall
Calc1,N,Female ,Hispanic,A-,2017_Fall
Calc1,N,Female ,Hispanic,B,2017_Fall
Calc1,N,Female ,Hispanic,F,2017_Fall
Calc1,N,Female ,Hispanic,A+,2017_Fall
Calc1,N,Female ,Hispanic,C,2017_Fall
Calc1,N,Female ,Hispanic,F,2017_Fall
Calc1,N,Female ,Hispanic,B-,2017_Fall
Calc1,N,Female ,Hispanic,D,2017_Fall
Calc1,N,Female ,Hispanic,A-,2017_Fall
Calc1,N,Female ,Hispanic,C+,2017_Fall
Calc1,N,Female ,Hispanic,B+,2017_Fall
Calc1,N,Female ,Hispanic,B,2017_Fall
Calc1,N,Female ,Hispanic,C+,2017_Fall
Calc1,N,Female ,Hispanic,F,2017_Fall
Calc1,N,Female ,Hispanic,B,2017_Fall
Calc1,N,Female ,Hispanic,W,2017_Fall
Calc1,N,Female ,Hispanic,B-,2017_Fall
Calc1,N,Female ,Hispanic,F,2017_Fall
Calc1,N,Female ,Hispanic,A,2017_Fall
Calc1,N,Female ,Hispanic,D+,2017_Fall
Calc1,N,Female ,Hispanic,B,2017_Fall
Calc1,N,Female ,Hispanic,B,2017_Fall
Calc1,N,Female ,Hispanic,A-,2017_Fall
Calc1,N,Female ,Hispanic,C+,2017_Fall
Calc1,N,Female ,Hispanic,A,2017_Fall
Calc1,N,Female ,Hispanic,D,2017_Fall
Calc1,N,Female ,Hispanic,A,2017_Fall
Calc1,N,Female ,Hispanic,B,2017_Fall
Calc1,N,Female ,Hispanic,A+,2017_Fall
Calc1,N,Female ,Hispanic,C,2017_Fall
Calc1,N,Female ,Hispanic,B,2017_Fall
Calc1,N,Female ,Hispanic,B-,2017_Fall
Calc1,N,Female ,Hispanic,A-,2017_Fall
Calc1,N,Female ,Hispanic,B-,2017_Fall
Calc1,N,Female ,Hispanic,A+,2017_Fall
Calc1,N,Female ,Hispanic,B+,2017_Fall
Calc1,N,Female ,Hispanic,A-,2017_Fall
Calc1,N,Female ,Hispanic,B,2017_Fall
Calc1,N,Female ,Hispanic,D,2017_Fall
Calc1,N,Female ,Hispanic,A+,2017_Fall
Calc1,N,Female ,Two or more races,B+,2017_Fall
Calc1,N,Female ,Two or more races,C,2017_Fall
Calc1,N,Female ,Two or more races,B-,2017_Fall
Calc1,N,Female ,Two or more races,A-,2017_Fall
Calc1,N,Female ,Two or more races,B-,2017_Fall
Calc1,N,Female ,Two or more races,C+,2017_Fall
Calc1,N,Female ,Two or more races,A-,2017_Fall
Calc1,N,Female ,Two or more races,B-,2017_Fall
Calc1,N,Female ,Two or more races,C,2017_Fall
Calc1,N,Female ,Two or more races,B+,2017_Fall
Calc1,N,Female ,Two or more races,C+,2017_Fall
Calc1,N,Female ,Two or more races,B+,2017_Fall
Calc1,N,Female ,Two or more races,F,2017_Fall
Calc1,N,Female ,Two or more races,F,2017_Fall
Calc1,N,Female ,U.S. Nonresident,F,2017_Fall
Calc1,N,Female ,U.S. Nonresident,C,2017_Fall
Calc1,N,Female ,U.S. Nonresident,A+,2017_Fall
Calc1,N,Female ,U.S. Nonresident,A+,2017_Fall
Calc1,N,Female ,U.S. Nonresident,A-,2017_Fall
Calc1,N,Female ,U.S. Nonresident,B+,2017_Fall
Calc1,N,Female ,U.S. Nonresident,F,2017_Fall
Calc1,N,Female ,U.S. Nonresident,A,2017_Fall
Calc1,N,Female ,U.S. Nonresident,W,2017_Fall
Calc1,N,Female ,U.S. Nonresident,C,2017_Fall
Calc1,N,Female ,U.S. Nonresident,B,2017_Fall
Calc1,N,Female ,U.S. Nonresident,A-,2017_Fall
Calc1,N,Female ,U.S. Nonresident,A,2017_Fall
Calc1,N,Female ,U.S. Nonresident,D,2017_Fall
Calc1,N,Female ,U.S. Nonresident,A,2017_Fall
Calc1,N,Female ,U.S. Nonresident,B-,2017_Fall
Calc1,N,Female ,U.S. Nonresident,D,2017_Fall
Calc1,N,Female ,U.S. Nonresident,F,2017_Fall
Calc1,N,Female ,U.S. Nonresident,A,2017_Fall
Calc1,N,Female ,U.S. Nonresident,A,2017_Fall
Calc1,N,Female ,U.S. Nonresident,B-,2017_Fall
Calc1,N,Female ,U.S. Nonresident,C-,2017_Fall
Calc1,N,Female ,U.S. Nonresident,W,2017_Fall
Calc1,N,Female ,U.S. Nonresident,D+,2017_Fall
